date (dd-mm-yyyy),webTitle,short_description,webUrl,imageUrl,section
17-10-2020,Pakistan's united opposition protests against Imran Khan's rule,"Former PM Nawaz Sharif accuses military of orchestrating Khan victory in first public speech since travelling to UK, as Pakistan Democratic Movement’s first rally draws tens of thousands ",https://www.theguardian.com/world/2020/oct/16/pakistans-united-opposition-protests-against-imran-khans-rule,https://media.guim.co.uk/e46c9dcc55c1ee25643aca9a17dc90b58e936dee/429_198_3022_1813/500.jpg,world
18-10-2020,New Zealand has put its faith in Labour: now the party must deliver | Claire Robinson,"With its most resounding victory since 1946, the weight of expectation on Labour has never been greater",https://www.theguardian.com/world/2020/oct/18/new-zealand-has-put-its-faith-in-labour-now-the-party-must-deliver,https://media.guim.co.uk/79e4b565fccd64d6fe9a8730369c19f26e19c9c9/0_365_5472_3283/500.jpg,world
19-10-2020,Winter Olympics: threat of boycotts clouds China's 'joyful rendezvous' in the snow,"Beijing wants another 2008-style showcase in 2022, but world is very different place this time around and the diplomatic gloves are off ",https://www.theguardian.com/world/2020/oct/19/winter-olympics-threat-of-boycotts-clouds-chinas-joyful-rendezvous-in-the-snow,https://media.guim.co.uk/f363920f1e715aa812964945f825cafc831f140b/0_194_3704_2223/500.jpg,world
20-10-2020,India at heart of global efforts to produce Covid vaccine,"Country plays central role in development, manufacture – and possible distribution – of potential vaccines",https://www.theguardian.com/world/2020/oct/20/india-at-heart-of-global-efforts-to-produce-covid-vaccine,https://media.guim.co.uk/a7616cb8e073c6996d51d879ed34a74eacbb3e8e/0_129_3500_2100/500.jpg,world
21-10-2020,Nigeria protests: security forces open fire on protesters in Lagos,Crackdown as rallies against police brutality continue in defiance of government curfew ,https://www.theguardian.com/world/2020/oct/20/nigeria-protests-lead-to-24-hour-lagos-curfew,https://media.guim.co.uk/57dcf4f5de0e03e182c5d0249053094f4b3e1732/0_302_5184_3110/500.jpg,world
22-10-2020,Crisis fermenting as cabbage shortage hits South Korea's kimchi culture,Rainy weather means households are struggling to find affordable ingredients for spicy pickle,https://www.theguardian.com/world/2020/oct/22/crisis-fermenting-as-cabbage-shortage-hits-south-koreas-kimchi-culture,https://media.guim.co.uk/971a8dff437711769a92dd2c5bba0b57d79555a6/443_499_3673_2205/500.jpg,world
23-10-2020,MPs urge Dominic Raab to demand China return detained Hong Kong protesters,"<strong>Exclusive</strong>: Dozens of MPs and peers write to UK foreign secretary, saying Beijing cannot be allowed to imprison activists on mainland ‘with little outcry or response’",https://www.theguardian.com/world/2020/oct/23/mps-urge-dominic-raab-to-demand-china-return-detained-hong-kong-protesters,https://media.guim.co.uk/192dbb02424824a6afdbf01b25157ad1c9acb023/0_182_3000_1800/500.jpg,world
24-10-2020,My 'feral' interview with Covid-19 denier Jami-Lee Ross didn't go as he planned | Tova O'Brien,Good journalists know balanced reporting is not as simple as providing both sides of the story. You have to squash falsehoods,https://www.theguardian.com/world/2020/oct/24/tova-obrien-my-feral-interview-with-covid-19-denier-jami-lee-ross,https://media.guim.co.uk/3de3a62efbb97e599cf71321c0be1cd13a2dbe09/86_0_1590_954/500.jpg,world
25-10-2020,"Now that nuclear weapons are illegal, the Pacific demands truth on decades of testing | Dimity Hawkins","With a 50th nation ratifying it, the treaty outlawing nuclear weapons for all countries will come into force in 90 days",https://www.theguardian.com/world/2020/oct/25/now-that-nuclear-weapons-are-the-pacific-demands-truth-on-decades-of-testing,https://media.guim.co.uk/bffa478a2a0d6e74c00669581f139a6768be214b/0_414_5216_3128/500.jpg,world
26-10-2020,"Daily infections exceed 50,000 in France – as it happened",This blog is now closed. We’ve launched a new blog at the link below: ,https://www.theguardian.com/world/live/2020/oct/25/coronavirus-live-news-cases-surge-in-europe-restrictions-victoria-uk-italy-greece-austria,https://media.guim.co.uk/569f964ed27fcefbf1f6c7eba7b00cf36b0cd0f8/0_144_5568_3341/500.jpg,world
27-10-2020,"Proportion of people in England with Covid antibodies has fallen, study says","Figure has dropped by over a quarter in three months, fuelling concerns over reinfection",https://www.theguardian.com/world/2020/oct/27/proportion-of-people-in-england-with-covid-antibodies-has-fallen-study-says,https://media.guim.co.uk/f02dee87aee2713434f7d8d5d452bda9bc82565f/0_117_3500_2101/500.jpg,world
28-10-2020,Dashboard designed to chart England's Covid-19 response finds major gaps in data, Interactive tool combines statistics to help public understand complex information ,https://www.theguardian.com/world/2020/oct/28/dashboard-designed-to-chart-englands-covid-19-response-finds-major-gaps-in-data,https://media.guim.co.uk/6c17d20867ad9e0e3e33921548a97907b6a875a0/0_117_3500_2101/500.jpg,world
29-10-2020,Most black British children report experiencing racism at school,"YMCA poll finds 70% under pressure to change hair, 95% hear racist language and almost half think racism is biggest barrier to success",https://www.theguardian.com/world/2020/oct/29/most-black-british-children-report-experiencing-racism-at-school,https://media.guim.co.uk/da7a848ec438ae25669393fe10b81a277b5d90a3/0_248_5120_3072/500.jpg,world
30-10-2020,New Zealand votes to legalise euthanasia in referendum,"Results must be enacted by the new Labour government by November 2021, but second referendum on legalising cannabis fails to find support",https://www.theguardian.com/world/2020/oct/30/new-zealand-votes-to-legalise-euthanasia-but-against-legalising-cannabis-in-referendum,https://media.guim.co.uk/30472d68d04161e2dceca701d6c1809cff678acd/0_0_5000_3002/500.jpg,world
31-10-2020,"Italian cases jump by 31,000 in a day – as it happened","Italy also records 199 further deaths; US record surge killing nearly 1,000 Americans a day; Moscow creates vaccination network",https://www.theguardian.com/world/live/2020/oct/30/coronavirus-live-news-eu-at-risk-of-being-overwhelmed-by-covid-cases-rise-by-over-500000-for-third-time-in-a-week,https://media.guim.co.uk/7fd94b48389f47260b742107c942eb74ed447115/0_88_3072_1843/500.jpg,world
01-11-2020,Papua New Guinea to give $3m to unknown firm for Covid treatment,"Leaked document shows Niugini BioMed, established in August, will be funded by government to find a treatment from existing drugs",https://www.theguardian.com/world/2020/nov/01/png-government-to-give-3m-to-unknown-firm-for-covid-treatment,https://media.guim.co.uk/9ac666efa4af126bdb39d6eaa2f081b8e894f77a/0_118_3543_2126/500.jpg,world
02-11-2020,Allies turned adversaries: Samoa’s former deputy PM to challenge her former leader,The most stable democracy in the Pacific is undergoing a seismic political shift as the country approaches elections next year<strong> </strong>,https://www.theguardian.com/world/2020/nov/02/allies-turned-adversaries-samoas-former-deputy-pm-to-challenge-her-former-leader,https://media.guim.co.uk/4e2c87003242ce0d73cd2f5a15b36139a53a4ab5/0_5_2000_1200/500.jpg,world
03-11-2020,'Europe stands united': international leaders condemn Vienna attack,French president says his country shares ‘shock and grief’ of Austria; Italian PM says ‘no room for hatred and violence’ in Europe,https://www.theguardian.com/world/2020/nov/03/europe-stands-united-international-leaders-condemn-vienna-attacks,https://media.guim.co.uk/c694022d022deaf081ec315d4c4825fddf4efc04/0_120_5378_3227/500.jpg,world
